content,label,num_words,num_unique_words,words_vs_unique
"vietnam natl univ, hanoi univ sci, 144 xuan thuy, hanoi, vietnam",9,11,10,83.33333333333334
"vietnam natl univ hanoi, ctr educ testing, 144 xuan thuy, hanoi, vietnam",9,12,10,76.92307692307693
"vnu hcmc, int univ, tissue engn & regenerat med grp, dept biomed engn, hcmc 70000, vietnam",0,16,16,94.11764705882352
"ho chi minh city open univ, fac biotechnol, ho chi minh, vietnam",0,12,10,76.92307692307693
"hanoi univ sci & technol, int training inst mat sci, hanoi, vietnam",8,12,12,92.3076923076923
"duy tan univ, inst res & dev, da nang 550000, vietnam",6,11,11,91.66666666666666
"can tho univ, mekong dev inst, can tho, vietnam",4,9,8,80.0
"can tho univ, coll informat technol, can tho, vietnam",4,9,8,80.0
"vietnam natl univ, univ sci, adv mat lab, hochiminh city, vietnam",0,11,10,83.33333333333334
"vast, itt, 18 hoang quoc viet, hanoi, vietnam",1,8,8,88.88888888888889
"vietnam natl univ, univ engn & technol, fac engn phys & nanotechnol, 144 xuan thuy, hanoi, vietnam",9,17,14,77.77777777777779
"vietnam natl univ hanoi, hanoi univ social sci & humanities, 336 nguyen trai st, hanoi, vietnam",9,16,13,76.47058823529412
"vietnam natl univ ho chi minh city, computat phys lab, inst technol, 268 ly thuong kiet st,dist 10, ho chi minh city, vietnam",0,23,18,75.0
"truong, bn; pham, vc, vietnam acad sci & technol, inst marine biochem, adv ctr bioorgan chem, 18 hoang quoc viet, hanoi, vietnam",1,22,21,91.30434782608695
"vietnam natl univ, inst microbiol & biotechnol, e2,144 xuan thuy, hanoi, vietnam",9,12,11,84.61538461538461
"vnu univ sci, fac chem, hanoi, vietnam",9,7,7,87.5
"can tho univ, coll sci, can tho city, vietnam",4,9,7,70.0
"ho chi minh city univ transport, fac mech engn, ward 25, 2,d3 st, ho chi minh city, vietnam",0,18,15,78.94736842105263
"ton duc thang univ, div computat math & engn, inst computat sci, ho chi minh city, vietnam",5,17,16,88.88888888888889
"ho chi minh city univ technol, dept power syst, ho chi minh city, vietnam",0,14,11,73.33333333333333
"vietnam natl univ, ctr innovat mat & architectures, ho chi minh city 721337, vietnam",0,14,13,86.66666666666667
"inst geol sci vast, 84 chua lang st, hanoi, vietnam",1,10,10,90.9090909090909
"ho chi minh city univ technol, fac environm & nat resources, ho chi minh city, vietnam",0,16,13,76.47058823529412
"can tho univ, coll aquaculture & fisheries, 3-2 st,campus 2, can tho city, vietnam",4,14,12,80.0
"vietnam acad sci & technol, inst ecol & biol resources, dept parasitol, 18 hoang quoc viet, hanoi, vietnam",1,18,16,84.21052631578947
"vast, inst marine environm & resources, hanoi, vietnam",1,8,8,88.88888888888889
"vnu hus, fac chem, 19 le thanh tong, hanoi, vietnam",9,10,10,90.9090909090909
"hue univ, hue coll econ, hue, vietnam",7,7,6,75.0
"ton duc thang univ, dept management sci & technol dev, tan phong ward, 19 nguyen huu tho st,dist 7, ho chi minh city, vietnam",5,24,24,96.0
"vietnam natl univ, hanoi, vietnam",9,5,4,66.66666666666666
"vietnam natl univ, vnu univ sci, key lab enzyme & prot technol, hanoi 120564, vietnam",9,15,14,87.5
"ton duc thang univ, div knowledge & syst engn ict, ho chi minh city, vietnam",5,15,15,93.75
"vietnam natl univ, ho chi minh city vnu hcm, univ sci, dept solid state phys,fac phys, 227 nguyen van cu st,dist 5, ho chi minh city, vietnam",0,27,23,82.14285714285714
"vietnam natl univ agr, fac polit & social sci, hanoi, vietnam",3,11,10,83.33333333333334
"hue univ, coll educ, dept phys, 34 le loi str, hue city, vietnam",7,13,12,85.71428571428571
"inst math hanoi vast, hanoi 10307, vietnam",1,7,6,75.0
"vnu univ sci, ctr environm technol & sustainable dev, 334 nguyen trai str, xuan dist, ha noi, vietnam",9,18,18,94.73684210526315
"vietnam acad sci & technol, inst informat technol, 18 hoang quoc viet st, hanoi, vietnam",1,15,13,81.25
"vietnam natl univ hochiminh city, sch med, obstet & gynecol, ho chi minh, vietnam",0,14,13,86.66666666666667
"ho chi minh city univ technol, control & automat lab, ho chi minh city, vietnam",0,15,12,75.0
"ha noi univ sci & technol, hanoi, vietnam",8,8,8,88.88888888888889
"vietnam natl univ ho chi minh vnu hcm, ctr mol & nanoarchitecture manar, ho chi minh city 721337, vietnam",0,19,15,75.0
"hanoi univ sci, 19 le thanh tong, hanoi, vietnam",9,9,9,90.0
"can tho univ, dept plant protect, can tho, vietnam",4,9,8,80.0
"vnu univ sci, dept inorgan chem, 19 le thanh tong, hanoi, vietnam",9,12,12,92.3076923076923
"vast, dept bioact prod, inst nat prod chem, 18 hoang quoc viet, hanoi, vietnam",1,14,14,93.33333333333333
"hanoi univ sci & technol, dept computat sci, 1 dai co viet, hanoi, vietnam",8,14,14,93.33333333333333
"ho chi minh city univ technol, fac elect & elect engn, ho chi minh city, vietnam",0,16,12,70.58823529411765
"itt viet nam acad sci & technol, inst trop technol, a13 bldg,18 hoang quoc viet rd, hanoi, vietnam",1,18,16,84.21052631578947
"ton duc thang univ, corg, dist 7, ho chi minh city, vietnam",5,12,12,92.3076923076923
"hanoi natl univ, 334 nguyen trai, hanoi, vietnam",9,8,8,88.88888888888889
"vast, inst marine biochem, 18 hoang quoc viet rd,cau giay, hanoi, vietnam",1,12,12,92.3076923076923
"vietnam natl univ agr, fac fisheries, dept aquat environm & fish pathol, hanoi, vietnam",3,14,13,86.66666666666667
"vietnam natl univ, hanoi sch business & management, b1-144 xuan thuy, hanoi, vietnam",9,13,12,85.71428571428571
"univ sci & technol ha noi, hanoi, vietnam",8,8,8,88.88888888888889
"ton duc thang univ, div computat mechatron, inst computat sci, ho chi minh city, vietnam",5,15,14,87.5
"vietnam natl univ, vnu univ sci, key lab enzyme & prot technol, 334 nguyen trai, hanoi, vietnam",9,17,16,88.88888888888889
"univ social sci & humanities, hanoi, vietnam",9,7,7,87.5
"hue univ, coll sci, dept math, 77 nguyen hue st, hue city, vietnam",7,13,11,78.57142857142857
"ctr nat sci, dept phys, hanoi, vietnam",1,7,7,87.5
"vietnam natl univ, univ engn & technol, adv mat & struct lab, 144 xuan thuy st, hanoi, vietnam",9,18,16,84.21052631578947
"vast, hanoi inst math, 18 hoang quoc viet rd, hanoi, vietnam",1,11,11,91.66666666666666
"univ sci, vietnam natl univ ho chi minh city, fac environm, 227 nguyen van cu st,w4,d5, ho chi minh city, vietnam",0,21,15,68.18181818181817
"viet nam natl univ, dept math, coll educ, g7 build,144 xuan thuy rd, hanoi, vietnam",9,15,15,93.75
"vietnam acad sci & technol, inst trop biol, 85 tran quoc toan st, ho chi minh 700000, vietnam",1,18,17,89.47368421052632
"vietnam acad sci & technol, inst phys, hanoi, vietnam",1,9,8,80.0
"vietnam acad sci & technol, nhatrang inst technol res & applicat, hanoi, vietnam",1,13,11,78.57142857142857
"vietnam acad sci & technol, inst environm technol, danang environm technol ctr, tran dai nghia rd, ngu hanh son dist, danang, vietnam",1,22,19,82.6086956521739
"vietnam natl univ, univ econ & business, room 100,bldg e4,144 xuan thuy, hanoi, vietnam",9,14,13,86.66666666666667
"vietnam acad sci & technol, inst oceanog, dept aquaculture biotechnol, nha trang, vietnam",1,13,12,85.71428571428571
"vast, inst trop biol, anim biotechnol dept, ho chi minh 700000, vietnam",1,12,12,92.3076923076923
"ctr climate change study cent vietnam, 102 phung hung st, hue city, vietnam",7,13,13,92.85714285714286
"vietnamese acad sci & technol, inst math, 18 hoang quoc viet st, hanoi, vietnam",1,14,14,93.33333333333333
"vast, inst mat sci, energy mat & devices lab, 18 hoang quoc viet rd, hanoi, vietnam",1,16,15,88.23529411764706
"hue univ, fac anim sci & vet med, hue univ agr & forestry, 102 phung hung st, hue, vietnam",7,19,17,85.0
"hochiminh city univ technol, dept telecommun engn, 268 ly thuong kiet st,dist 10, hochiminh city, vietnam",0,16,15,88.23529411764706
"vietnam acad sci & technol, inst phys, hanoi 10000, vietnam",1,10,9,81.81818181818183
"vast, inst biotechnol, 18 hoang quoc viet, hanoi 100000, vietnam",1,10,10,90.9090909090909
"duy tan univ, da nang, vietnam",6,6,6,85.71428571428571
"can tho univ campus ii, biotechnol r&d inst, xuan khanh ward, 3-2 st, nink kieu, can tho, vietnam",4,18,17,89.47368421052632
"hanoi univ sci & technol, sch engn phys, 1 dai co viet st, hanoi, vietnam",8,15,15,93.75
"vietnam natl univ hanoi, fac chem, 19 le thanh tong st, hanoi 100000, vietnam",9,14,13,86.66666666666667
"vietnam acad sci & technol, grad univ sci & technol, 18 hoang quoc viet st, hanoi, vietnam",1,17,13,72.22222222222221
"vast, iet, 18 hoang quoc viet st, hanoi, vietnam",1,9,9,90.0
"ton duc thang univ, inst computat sci, div computat phys, ho chi minh city 700000, vietnam",5,16,15,88.23529411764706
"can tho univ, coll engn technol, dept mech engn, can tho, vietnam",4,12,11,84.61538461538461
"hue univ, univ educ, dept biol, 34 le loi, hue, vietnam",7,11,11,91.66666666666666
"hanoi univ sci & technol, dept pharmaceut chem & pesticides technol, hanoi, vietnam",8,13,11,78.57142857142857
"hue univ agr & forestry, forestry fac, 102 phung hung, hue city, vietnam",7,13,12,85.71428571428571
"vietnam natl univ hcmc, int univ, sch biotechnol, quarter 6,linh trung ward, ho chi minh city, vietnam",0,17,16,88.88888888888889
"can tho univ, coll nat sci, grad sch, can tho, vietnam",4,11,10,83.33333333333334
"vietnam acad sci & technol, inst ecol & biol resources, 18 hoang quoc viet st, hanoi, vietnam",1,17,15,83.33333333333334
"hue univ, univ sci, fac informat technol, 77 nguyen hue st, hue city, vietnam",7,14,12,80.0
"vietnam natl univ, univ econ & business, bldg e4,144 xuan thuy st, hanoi, vietnam",9,14,13,86.66666666666667
"ho chi minh city univ technol, dept elect engn, ho chi minh city 70000, vietnam",0,15,11,68.75
"vietnam acad sci & technol, inst nat prod chem, 18 hoang quoc viet, hanoi, vietnam",1,15,14,87.5
"vietnam acad sci & technol vast, inst mat sci, energy mat & devices lab, 18 hoang quoc viet rd, hanoi, vietnam",1,21,18,81.81818181818183
"vietnam acad sci & technol, inst mat sci, a2 bldg,18 hoang quoc viet rd, hanoi, vietnam",1,16,15,88.23529411764706
"vietnam acad sci & technol, inst biotechnol, lab anim cell technol, hanoi, vietnam",1,13,11,78.57142857142857
"vietnam acad sci & technol, inst oceanog, 1 cau da, nha trang, khanh hoa, vietnam",1,15,14,87.5
"hanoi univ sci & technol, dept power syst, hanoi, vietnam",8,10,10,90.9090909090909
"ho chi minh city univ technol, fac civil engn, 268 ly thuong kiet st,dist 10, ho chi minh city, vietnam",0,20,17,80.95238095238095
"vietnam natl univ, dept math mech & informat, coll nat sci, k47a1t,40 nguyen trai rd, hanoi, vietnam",9,17,16,88.88888888888889
"hanoi univ sci, nano & energy ctr, vnu, hanoi 120401, vietnam",9,11,10,83.33333333333334
"hanoi univ sci, fac chem, hanoi, vietnam",9,7,7,87.5
"duy tan univ, fac elect & elect engn, danang 550000, vietnam",6,11,10,83.33333333333334
"vietnam natl univ ho chi minh city, bach khoa univ, fac chem engn, 268 ly thuong kiet st,dist 10, ho chi minh city, vietnam",0,24,19,76.0
"vietnam natl univ, jvn inst, ho chi minh city, vietnam",0,10,9,81.81818181818183
"duy tan univ, inst res & dev, k7-25 quang trung, da nang, vietnam",6,13,13,92.85714285714286
"vietnam natl univ, inst vietnamese studies & dev sci, hanoi, vietnam",9,11,10,83.33333333333334
"vietnam acad sci & technol, inst appl phys & sci instrument, hanoi, vietnam",1,13,10,71.42857142857143
"vietnam acad sci & technol, dept bioact prod, inst marine biochem, 18 hoang quoc viet, hanoi, vietnam",1,17,16,88.88888888888889
"ho chi minh city univ technol, vnu hcm, fac comp sci & engn, hpc lab, ho chi minh city, vietnam",0,20,17,80.95238095238095
"ton duc thang univ, atom mol & opt phys res grp, tan phong ward, 19 nguyen huu tho str,dist 7, ho chi minh city, vietnam",5,25,25,96.15384615384616
"vnu univ sci, fac geol, 334 nguyen trai st, hanoi 10000, vietnam",9,12,12,92.3076923076923
"vietnam acad sci & technol, inst ecol & biol resources, 18 hoang quoc viet rd, hanoi, vietnam",1,17,15,83.33333333333334
"vietnam natl univ, dept math mech & informat, 334 nguyen trai, hanoi, vietnam",9,13,12,85.71428571428571
"ton duc thang univ, fac appl sci, 19 nguyen huu tho, ho chi minh city, vietnam",5,16,16,94.11764705882352
"int univ vietnam natl univ hcmc, linh trung ward, quarter 6, ho chi minh city, vietnam",0,16,14,82.35294117647058
"vietnam acad sci & technol, inst chem technol, 1 mac dinh chi st,dist 1, ho chi minh city, vietnam",1,19,16,80.0
"univ sci, dept appl phys, vnu hcm, ho chi minh city, vietnam",0,12,12,92.3076923076923
"inst appl phys & sci instrument, 18 hoang quoc viet, hanoi, vietnam",1,12,12,92.3076923076923
"ctr rural dev cent vietnam, hue 530000, vietnam",7,8,8,88.88888888888889
"vietnam natl univ, ho chi minh city, vietnam",0,8,7,77.77777777777779
"int univ, sch biotechnol, vnu hcm, linhtrung ward, block 6, ho chi minh city 70000, vietnam",0,16,16,94.11764705882352
"hanoi univ sci & technol, dept elect technol & biomed engn, hanoi, vietnam",8,13,12,85.71428571428571
"vast, sti, 18 hoang quoc viet, hanoi, vietnam",1,8,8,88.88888888888889
"hanoi univ sci & technol, sch transportat engn, 1 dai co viet rd, hanoi 10000, vietnam",8,16,15,88.23529411764706
"hust, sch elect engn, dept instrumentat & ind informat, hanoi, vietnam",8,11,11,91.66666666666666
"acad sci & technol, ho chi minh city inst phys, dept novel & nanostruct mat, 01 mac dinh chi st,dist 01, ho chi minh city, vietnam",1,26,21,77.77777777777779
"vietnam natl univ agr, fac land management, hanoi, vietnam",3,9,8,80.0
"inst biotechnol ibt vast, genet engn lab, 18 hoang quoc viet, cau giay hanoi, vietnam",1,15,15,93.75
"ton duc thang univ, dept management & informat technol, ho chi minh city, vietnam",5,14,14,93.33333333333333
"can tho univ, coll nat sci, dept phys, campus 2,3-2 st, can tho city, vietnam",4,15,13,81.25
"natl univ agr, res ctr trop bees & beekeeping, hanoi, vietnam",3,11,11,91.66666666666666
"ton duc thang univ, simulat mat sci res grp, ho chi minh city, vietnam",5,14,14,93.33333333333333
"hue univ, dept oncol, hue coll med & pharm, hue, vietnam",7,11,10,83.33333333333334
"hue univ, univ econ, fac econ & dev studies, hue city, vietnam",7,12,11,84.61538461538461
"vnu vietnam japan univ, infrastruct engn program, my dinh 1, hanoi, vietnam",9,12,11,84.61538461538461
"vietnam acad sci & technol, inst trop biol, dept biol resources, hochiminh city, vietnam",1,14,13,86.66666666666667
"vietnam natl univ, hanoi univ sci, res ctr environm technol & sustainable dev, hanoi, vietnam",9,15,14,87.5
"ton duc thang univ, fac appl sci, tan phong ward, dist 7, ho chi minh city 700000, vietnam",5,18,18,94.73684210526315
"ho chi minh city int univ, vietnam natl univ hcmc, sch biotechnol, quarter 6,linh trung ward, ho chi minh city, vietnam",0,21,17,77.27272727272727
"inst biotechnol, dept immunol, 18 hoang quoc viet rd, hanoi, vietnam",1,11,11,91.66666666666666
"hanoi univ sci, dept phys, 334 nguyen trai, hanoi, vietnam",9,10,10,90.9090909090909
"vietnam natl univ, grad univ sci & technol, hanoi, vietnam",9,10,9,81.81818181818183
"cent inst nat resources & environm studies, hanoi, vietnam",9,9,9,90.0
"ton duc thang univ, inst computat sci incos, div computat math & engn, ho chi minh city, vietnam",5,18,17,89.47368421052632
"vietnam natl univ, informat technol inst, 144 xuan thuy, hanoi, vietnam",9,11,10,83.33333333333334
"ton duc thang univ, fac civil engn, 19 nguyen huu tho, ho chi minh city, vietnam",5,16,16,94.11764705882352
"ho chi minh city univ technol, fac mech engn, dept mfg engn, ho chi minh city, vietnam",0,17,13,72.22222222222221
"can tho tech econ coll, dept agr & appl sci, can tho, vietnam",4,13,12,85.71428571428571
"vietnam acad sci & technol, inst trop biol, dept ecol, 85 tran quoc toan,dist 3, ho chi minh city, vietnam",1,20,19,90.47619047619048
"hanoi univ sci & technol, sch mech engn, 1 dai co viet st, hanoi 100000, vietnam",8,16,15,88.23529411764706
"cantho univ, coll aquaculture & fisheries, can tho, vietnam",4,9,9,90.0
"ton duc thang univ, inst computat sci incos, ho chi minh city, vietnam",5,13,13,92.85714285714286
"vietnam natl univ ho chi minh, univ technol, fac environm & nat resources, 268 ly thuong kiet st,dist 10, ho chi minh city, vietnam",0,24,20,80.0
"vietnam natl univ ho chi minh city, ho chi minh city univ technol, fac mat technol, nat key lab polymer composite, ho chi minh, vietnam",0,25,17,65.38461538461539
"vietnam natl univ, univ sci, fac biol & biotechnol, ho chi minh, vietnam",0,13,12,85.71428571428571
"cong, dv; hoangt, t, vietnam acad sci & technol, inst trop technol, 18 hoang quoc viet, hanoi, vietnam",1,18,16,84.21052631578947
"duy tan univ, inst res & dev, p809-k7-25 quang trung, danang, vietnam",6,12,12,92.3076923076923
"hue coll educ, dept chem, hue city 8454, vietnam",7,9,8,80.0
"hue univ, hue univ sci, dept environm sci, hue, vietnam",7,10,8,72.72727272727273
"hanoi univ sci, dept phys, hanoi, vietnam",9,7,7,87.5
"hanoi univ sci technol, sch elect & telecommum, bkic lab, hanoi, vietnam",8,12,12,92.3076923076923
"inst mat sci agh, hanoi 844, vietnam",1,7,7,87.5
"vietnam natl univ hcmc, univ sci, dept phys & elect, 227 nguyen van cu,dist 5, hochiminh city, vietnam",0,18,16,84.21052631578947
"vnuhcm, univ sci, stem cell inst, 227 nguyen cu st, ho chi minh city, vietnam",0,15,15,93.75
"ho chi minh city univ technol, vnu hcm, fac comp sci & engn, ho chi minh city, vietnam",0,18,15,78.94736842105263
"ton duc thang univ, fac civil engn, ho chi minh, vietnam",5,11,11,91.66666666666666
"vietnam natl univ, univ sci, lab adv mat, ho chi minh, vietnam",0,12,11,84.61538461538461
"ton duc thang univ, fac informat technol, ho chi minh city 700000, vietnam",5,13,13,92.85714285714286
"duy tan univ, inst res & dev, ctr mol biol, k7-25 quang trung, danang 550000, vietnam",6,16,16,94.11764705882352
